ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,2.93,3.29,4.64,4.29,3.21,4.57,F1
SVM,5.5,2.71,3.57,4.64,3.93,3.07,4.57,F1
ABC,2.71,4.43,3.29,3.14,4.43,5.0,5.0,F1
SGD,4.93,3.36,2.5,4.5,2.57,4.29,5.86,F1
KNN,3.5,3.64,3.21,3.29,5.21,3.21,5.93,F1
RF,4.43,3.0,3.57,2.93,3.43,4.43,6.21,F1
DTREE,4.64,3.21,2.21,2.79,5.93,2.93,6.29,F1
MLP,5.57,3.29,2.21,2.71,4.57,3.07,6.57,F1
avarage,4.54,3.32,2.98,3.58,4.29,3.65,5.62,F1
std,0.99,0.53,0.58,0.86,1.03,0.79,0.8,F1
