ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.21,3.57,3.07,4.0,4.29,3.57,4.29,F1
LRG,5.07,3.07,2.21,4.71,4.86,3.5,4.57,F1
ABC,2.21,3.64,3.86,3.14,5.29,5.21,4.64,F1
SGD,4.57,3.29,3.5,3.14,4.71,3.36,5.43,F1
RF,4.07,4.21,2.93,2.14,4.21,4.57,5.86,F1
DTREE,4.14,3.64,2.21,2.64,5.21,4.07,6.07,F1
KNN,3.57,4.07,1.93,3.86,4.43,3.86,6.29,F1
MLP,6.0,3.07,2.5,3.07,3.43,3.36,6.57,F1
avarage,4.36,3.57,2.78,3.34,4.55,3.94,5.46,F1
std,1.15,0.42,0.68,0.82,0.6,0.66,0.87,F1
