ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.86,4.71,4.36,3.57,4.29,REC
DTREE,4.14,3.86,2.5,3.21,5.57,4.0,4.71,REC
ABC,2.0,3.5,3.57,3.29,5.64,5.07,4.93,REC
SVM,4.86,3.57,3.57,3.79,4.0,3.29,4.93,REC
RF,3.64,4.07,3.36,2.36,4.71,4.36,5.5,REC
KNN,3.07,4.29,2.0,3.86,4.57,4.0,6.21,REC
MLP,5.64,3.21,2.79,3.0,3.71,3.36,6.29,REC
SGD,4.0,3.5,3.57,2.71,4.07,3.57,6.57,REC
avarage,4.03,3.67,3.03,3.37,4.58,3.9,5.43,REC
std,1.14,0.37,0.59,0.74,0.71,0.6,0.84,REC
