ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.9285714285714284,3.142857142857143,4.642857142857143,5.0,3.2857142857142856,2.5,GEO
SVM,6.214285714285714,3.7142857142857144,3.9285714285714284,3.5714285714285716,4.571428571428571,3.142857142857143,2.857142857142857,GEO
DTREE,5.0,4.142857142857143,2.5714285714285716,3.5714285714285716,5.142857142857143,4.071428571428571,3.5,GEO
QDA,3.7142857142857144,4.928571428571429,4.142857142857143,4.928571428571429,3.857142857142857,2.5714285714285716,3.857142857142857,GEO
GNB,4.142857142857143,3.7857142857142856,3.5,3.0714285714285716,4.285714285714286,4.714285714285714,4.5,GEO
ABC,2.642857142857143,3.2857142857142856,4.0,3.142857142857143,4.928571428571429,5.428571428571429,4.571428571428571,GEO
SGD,5.857142857142857,3.7142857142857144,4.0,2.5714285714285716,4.142857142857143,3.142857142857143,4.571428571428571,GEO
KNN,5.0,3.7142857142857144,2.5714285714285716,3.5714285714285716,4.142857142857143,4.285714285714286,4.714285714285714,GEO
RF,4.714285714285714,3.857142857142857,3.142857142857143,3.2142857142857144,3.5714285714285716,4.285714285714286,5.214285714285714,GEO
MLP,6.642857142857143,3.2142857142857144,2.9285714285714284,3.7857142857142856,2.9285714285714284,3.2142857142857144,5.285714285714286,GEO
avarage,5.042857142857143,3.7285714285714286,3.3928571428571432,3.6071428571428568,4.257142857142857,3.8142857142857145,4.157142857142857,GEO
std,1.298088600059889,0.5510246073578133,0.6044524892755287,0.7136902279677078,0.6918705133594262,0.8826881227225531,0.9498776624893046,GEO
