ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.9285714285714284,3.142857142857143,4.642857142857143,5.071428571428571,3.142857142857143,2.5714285714285716,GEO
SVM,6.214285714285714,3.7142857142857144,3.9285714285714284,3.5714285714285716,4.571428571428571,3.142857142857143,2.857142857142857,GEO
ABC,2.857142857142857,3.5714285714285716,4.142857142857143,3.4285714285714284,4.928571428571429,5.571428571428571,3.5,GEO
RF,4.857142857142857,4.214285714285714,3.2142857142857144,3.4285714285714284,3.7142857142857144,4.285714285714286,4.285714285714286,GEO
KNN,4.928571428571429,3.5714285714285716,2.642857142857143,3.642857142857143,4.214285714285714,4.357142857142857,4.642857142857143,GEO
QDA,3.7142857142857144,4.785714285714286,4.0,4.642857142857143,3.7142857142857144,2.5,4.642857142857143,GEO
MLP,6.714285714285714,3.4285714285714284,2.7857142857142856,3.9285714285714284,2.9285714285714284,3.4285714285714284,4.785714285714286,GEO
DTREE,4.642857142857143,4.142857142857143,2.357142857142857,3.2857142857142856,4.714285714285714,3.7142857142857144,5.142857142857143,GEO
GNB,4.0,3.7142857142857144,3.5714285714285716,3.0714285714285716,4.071428571428571,4.285714285714286,5.285714285714286,GEO
SGD,5.857142857142857,3.4285714285714284,4.0,2.4285714285714284,3.7142857142857144,2.857142857142857,5.714285714285714,GEO
avarage,5.0285714285714285,3.75,3.3785714285714286,3.6071428571428568,4.164285714285714,3.7285714285714278,4.342857142857143,GEO
std,1.2818283427303194,0.5153538290931754,0.6424601949076817,0.6744864511531095,0.6684075908328639,0.9102589898327993,1.0458860124413216,GEO
