ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.642857142857143,2.9285714285714284,3.142857142857143,4.5,4.785714285714286,3.142857142857143,2.857142857142857,GEO
ABC,3.0,3.4285714285714284,4.142857142857143,3.142857142857143,5.214285714285714,5.571428571428571,3.5,GEO
QDA,3.857142857142857,4.928571428571429,4.142857142857143,4.785714285714286,3.7857142857142856,2.5,4.0,GEO
SGD,6.142857142857143,3.7142857142857144,4.285714285714286,2.5714285714285716,4.142857142857143,3.142857142857143,4.0,GEO
RF,5.142857142857143,4.0,3.2142857142857144,3.2142857142857144,3.7857142857142856,4.357142857142857,4.285714285714286,GEO
SVM,6.214285714285714,3.4285714285714284,3.642857142857143,3.2857142857142856,4.285714285714286,2.857142857142857,4.285714285714286,GEO
GNB,3.9285714285714284,3.7142857142857144,3.5714285714285716,3.142857142857143,4.071428571428571,4.285714285714286,5.285714285714286,GEO
KNN,4.714285714285714,3.4285714285714284,2.2857142857142856,3.357142857142857,4.0,4.142857142857143,6.071428571428571,GEO
DTREE,4.5,3.7857142857142856,2.2142857142857144,3.2857142857142856,4.571428571428571,3.5714285714285716,6.071428571428571,GEO
MLP,6.428571428571429,3.0714285714285716,2.642857142857143,3.642857142857143,2.7857142857142856,3.0714285714285716,6.357142857142857,GEO
avarage,5.057142857142857,3.6428571428571432,3.3285714285714283,3.4928571428571424,4.142857142857143,3.6642857142857146,4.671428571428572,GEO
std,1.2602414914531443,0.5563486402641868,0.7635399120405636,0.6653473339767223,0.6572463686591553,0.9215546855986099,1.2019447582206342,GEO
