ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,3.14,4.5,4.79,3.14,2.93,GEO
ABC,2.64,3.29,4.0,3.14,5.07,5.57,4.29,GEO
SVM,6.21,3.43,3.64,3.29,4.29,2.86,4.29,GEO
SGD,6.0,3.79,3.86,2.79,4.21,3.0,4.36,GEO
DTREE,4.79,4.21,2.36,3.43,4.57,3.71,4.93,GEO
KNN,4.86,3.57,2.43,3.57,4.14,4.29,5.14,GEO
RF,4.86,3.86,3.14,3.07,3.5,4.21,5.36,GEO
MLP,6.57,3.07,2.64,3.64,2.79,3.07,6.21,GEO
avarage,5.31,3.52,3.15,3.43,4.17,3.73,4.69,GEO
std,1.32,0.43,0.64,0.52,0.73,0.93,0.97,GEO
